lat,lon,polygon_id
-17.000095,123.794607,0
-17.025567,123.863048,0
-16.946547,123.841645,0
-16.828546,123.953298,0
-16.800226,123.931407,0
-16.858982,123.902599,0
-16.89072,123.792491,0
-16.741876,123.708263,0
-16.665297,123.595551,0
-16.653904,123.509939,0
-16.546319,123.609223,0
-16.532159,123.533458,0
-16.56699,123.543468,0
-16.566664,123.512543,0
-16.491143,123.424164,0
-16.500258,123.492524,0
-16.4638,123.465831,0
-16.525974,123.643321,0
-16.505466,123.588145,0
-16.48447,123.654063,0
-16.407973,123.506114,0
-16.429783,123.711681,0
-16.364679,123.631602,0
-16.38128,123.711681,0
-16.333591,123.711681,0
-16.293145,123.619151,0
-16.31992,123.601817,0
-16.265232,123.539724,0
-16.242446,123.576427,0
-16.176935,123.57016,0
-16.136326,123.724132,0
-16.191095,123.806895,0
-16.20436,123.766856,0
-16.231134,123.82838,0
-16.246026,123.813487,0
-16.258966,123.732677,0
-16.327325,123.862641,0
-16.368097,123.866059,0
-16.368259,123.835216,0
-16.429783,123.863048,0
-16.429783,123.889659,0
-16.3388,123.891856,0
-16.377862,123.992849,0
-16.293634,123.951427,0
-16.278904,123.986013,0
-16.217462,123.910899,0
-16.272231,124.126231,0
-16.395603,124.222667,0
-16.407973,124.342133,0
-16.35117,124.386078,0
-16.393324,124.473643,0
-16.385349,124.768728,0
-16.425714,124.839692,0
-16.402439,124.903982,0
-16.326593,124.596202,0
-16.329278,124.401541,0
-16.214939,124.378429,0
-16.153578,124.425548,0
-16.057794,124.434337,0
-16.060479,124.465831,0
-16.176446,124.520356,0
-16.128106,124.546723,0
-16.115004,124.596202,0
-15.988865,124.583751,0
-15.977227,124.615977,0
-15.898696,124.609711,0
-15.865655,124.642589,0
-15.881036,124.684255,0
-15.806573,124.732677,0
-15.806573,124.609711,0
-15.998305,124.486339,0
-15.826349,124.438487,0
-15.87477,124.404307,0
-15.676202,124.376475,0
-15.635186,124.404307,0
-15.669366,124.417979,0
-15.621515,124.427501,0
-15.608005,124.396821,0
-15.525323,124.376475,0
-15.525079,124.447765,0
-15.468683,124.472911,0
-15.504978,124.629649,0
-15.415948,124.640147,0
-15.472345,124.654063,0
-15.473891,124.682628,0
-15.392348,124.683442,0
-15.357517,124.732677,0
-15.33294,124.705333,0
-15.352309,124.669688,0
-15.298435,124.697927,0
-15.291925,124.663748,0
-15.250421,124.663748,0
-15.285252,124.756602,0
-15.33294,124.739513,0
-15.291925,124.797862,0
-15.318048,124.83546,0
-15.354099,124.822032,0
-15.361017,124.920421,0
-15.422296,124.993337,0
-15.477634,124.979747,0
-15.463311,125.017589,0
-15.498224,125.049815,0
-15.44964,125.061697,0
-15.517836,125.185232,0
-15.418878,125.07252,0
-15.347263,125.08961,0
-15.313084,125.144298,0
-15.281427,125.038097,0
-15.339776,124.917735,0
-15.296808,124.885265,0
-15.229262,124.924653,0
-15.221287,125.006521,0
-15.162286,125.055431,0
-15.162286,124.979747,0
-15.250421,124.869884,0
-15.165948,124.869884,0
-15.164727,124.834239,0
-15.141209,124.84197,0
-15.101495,124.896658,0
-15.134942,124.972911,0
-15.100274,125.021251,0
-14.970392,125.000173,0
-14.990981,125.041759,0
-14.96852,125.072276,0
-15.031915,125.061697,0
-15.059828,125.075938,0
-15.038751,125.123709,0
-15.162286,125.165294,0
